id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se
R_87Ka0Gt61lKF9W9	I love their propasal	neighborhood	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	55.0	10.0	US Born	Doctoral degree	5.0	No	City Council District 14	Downtown	Employed (full-time)	1	0	1	1	1	1	2	9.0	0	5	Los Angeles	United States	2	1	1	1	1.0	0.6	1.0	0.4	0.777777777777778	0.666666666666667	0.6	0.5	0.223606797749979	0.342326598440729	0.173205080756888	0.146986183948033	0.295468420142639	0.223606797749979
R_10ou8Vhm8yCnTB5	 I made my decisions based on what best serves the people and the building conditions in the area and the climatic influences	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	6.0	US Born	Master's degree	3.0	Yes	City Council District 5	Century City	Employed (full-time)	1	1	2	2	2	-1	1	7.0	2	5	Los Angeles	United States	1	1	-2	2	1.0	0.333333333333334	0.7	0.5	1.0	1.0	0.666666666666667	0.21650635094611	0.251976315339485	0.152752523165195	0.239356776939085	0.125	0.21650635094611	0.29546842014264
R_1dAMW5mwaO7UCm0	It is too much of a increase	other district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	56.0	3.0	US Born	Bachelor's degree	7.0	No	City Council District 1	Adams-Normandie	Employed (full-time)	2	2	2	1	2	2	1	10.0	2	5	Los Angeles	United States	2	3	2	1	1.0	0.666666666666667	0.5	0.5	0.8	1.0	0.75	0.306186217847897	0.251976315339485	0.293150984988964	0.293150984988964	0.2	0.440958551844099	0.222439130250652
R_22lTjBivxNnWKPe	some had better things to offer 	other district	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	55.0	3.0	US Born	Bachelor's degree	0.0	No	City Council District 14	Lincoln Heights	Employed (full-time)	-1	-2	1	1	1	-1	1	5.0	2	5	Los Angeles	United States	3	-1	-1	0	0.5	0.6	0.5	0.333333333333333	0.5	0.5	0.833333333333333	0.395284707521047	0.244948974278318	0.395284707521047	0.314970394174356	0.228217732293819	0.166666666666667	0.131761569173682
R_ZrA8WxYhcl9EdBn	Some of the proposal fit my interests as compared to others	other district	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	56.0	5.0	US Born	Bachelor's degree	0.0	Yes	City Council District 9	South Park	Employed (full-time)	0	0	-1	-1	1	0	-1	7.0	1	5	Los Angeles	United States	1	0	1	0	0.666666666666667	1.0	0.8	0.777777777777778	0.6	1.0	0.857142857142857	0.251976315339485	0.204124145231932	0.2	0.146986183948033	0.173205080756888	0.440958551844098	0.164957219768465
R_31tMlPWluuTAxTA	Peace and serenity, public harassment, level of density etc	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Bachelor's degree	6.0	Yes	City Council District 14	El Sereno	Employed (full-time)	1	1	1	2	1	-1	-1	6.0	1	5	Los Angeles	United States	2	1	2	1	0.5	0.666666666666667	0.25	0.333333333333333	0.333333333333333	0.5	0.4	0.395284707521047	0.208333333333333	0.255155181539914	0.208333333333333	0.208333333333333	0.395284707521048	0.244948974278318
R_3jfH1Bo9zx3n9gU	It's just more beneficial to me 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	55.0	8.0	US Born	Doctoral degree	5.0	Yes	City Council District 5	Bel Air	Not working (retired)	2	1	0	1	1	1	1	8.0	-1	5	Los Angeles	United States	1	1	0	0	0.5	0.571428571428571	0.5	0.75	0.666666666666667	1.0	0.6	0.353553390593274	0.174963553055941	0.239356776939085	0.255155181539914	0.166666666666667	0.267261241912425	0.223606797749979
R_3pcnpzp6FFUPWEb	It seems relevant and had the community at mind 	district	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	Female	60.0	8.0	US Born	Master's degree	1.0	Yes	City Council District 7	Shadow Hills	Employed (full-time)	-1	-1	1	1	1	1	1	6.0	1	5	Los Angeles	United States	1	1	1	1	1.0	0.333333333333333	0.5	-2.10650008114602e-16	0.428571428571429	0.666666666666667	0.666666666666667	0.52704627669473	0.314970394174356	0.395284707521047	4.96506830649455e-17	0.206196524710581	0.314970394174356	0.208333333333333
R_1Le2DLZXOLj2NY6	Because of their reasons	other district	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	Female	56.0	5.0	US Born	Master's degree	0.0	No	City Council District 5	California Country Club	Employed (full-time)	-1	0	2	2	2	2	2	2.0	2	5	Los Angeles	United States	3	3	2	2	0.5	0.333333333333333	1.0	0.571428571428571	0.333333333333333	0.5	0.6	0.395284707521047	0.314970394174356	0.52704627669473	0.206196524710581	0.208333333333333	0.166666666666667	0.244948974278318
R_3QJE0gqCgUrWhHR	The proposals I picked are actually good projects that will alleviate poverty and also help the community at large 	district	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	56.0	10.0	US Born	Doctoral degree	1.0	No	City Council District 14	Downtown	Employed (full-time)	1	-1	1	2	1	-2	1	3.0	1	5	Los Angeles	United States	1	2	1	1	1.0	1.0	1.0	0.8	0.857142857142857	1.0	1.0	0.188982236504614	0.14142135623731	0.161374306091976	0.14142135623731	0.123717914826348	0.161374306091976	0.161374306091976
R_1EXrljsscWdB0Jz	I decide thus because I feel as though my opinion on these matters should be heard 	other district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	59.0	6.0	US Born	Secondary school certificate	5.0	No	City Council District 2	Studio City	Employed (full-time)	1	1	1	1	-1	1	-1	10.0	2	5	Los Angeles	United States	0	-1	-3	-3	0.4	0.25	1.0	0.4	0.285714285714286	0.0	0.666666666666667	0.163299316185545	0.265165042944955	0.5	0.244948974278318	0.193429485824666	0.353553390593274	0.295468420142639
R_2413vsDTPZUqZf7	I have no interest in that 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	58.0	7.0	US Born	Master's degree	7.0	Yes	City Council District 13	Glassell Park	Employed (full-time)	2	1	2	2	2	2	2	10.0	2	5	Los Angeles	United States	2	3	3	3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1mLByDRvo8DUNwo	I just dont think its my decision to say yes.	other district	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	Female	59.0	9.0	US Born	Master's degree	7.0	No	City Council District 3	Reseda	Not working (retired)	-2	-2	-2	-2	2	2	2	7.0	0	5	Los Angeles	United States	2	0	0	0	0.75	0.666666666666667	7.72383363086874e-16	0.333333333333333	0.6	1.0	0.5	0.222439130250652	0.295468420142639	0.52704627669473	0.220479275922049	0.223606797749979	0.5	0.21650635094611
R_87jwerAcyXIYdhv	I don't believe that California's laws on rent should allow such drastic increases in rent. It is completely absurd how only the rich should be able to live comfortably any one who is not rich cannot afford to live anywhere near comfortable it is just a complete disgrace. 	neighborhood	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Female	58.0	3.0	US Born	Higher education entrance qualification	0.0	No	City Council District 12	North Hills	Employed (full-time)	1	2	2	1	-1	1	-2	10.0	2	5	Los Angeles	United States	0	1	1	2	0.2	-8.77708367144175e-17	-2.4575834280036897e-16	0.142857142857143	-7.0216669371534e-17	-5.44179187629389e-16	-5.26625020286505e-17	0.14142135623731	0.188982236504614	0.233853586673371	0.123717914826348	0.125	0.333333333333333	0.161374306091976
R_1hYW6niisARN1re	I think they would help the neighborhood 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	5.0	US Born	Bachelor's degree	5.0	Yes	City Council District 2	Studio City	Employed (full-time)	1	0	1	1	1	-1	0	8.0	1	5	Los Angeles	United States	1	-1	-1	-2	1.0	0.5	0.666666666666667	0.8	0.75	0.7	0.666666666666667	0.5	0.353553390593274	0.29546842014264	0.223606797749979	0.255155181539914	0.152752523165195	0.295468420142639
R_3kd1AuffBBvF39s	I feel like this is the better option for people like me.	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	3.0	US Born	Master's degree	6.0	Yes	City Council District 2	North Hollywood	Employed (full-time)	0	0	0	1	0	0	1	8.0	2	5	Los Angeles	United States	2	2	0	3	1.0	1.0	1.0	1.0	0.857142857142857	1.0	0.833333333333334	0.188982236504614	0.161374306091976	0.233853586673371	0.14142135623731	0.123717914826348	0.233853586673371	0.131761569173683
R_1MKaYrOA54WuJX3	climate and money	neighborhood	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	56.0	6.0	US Born	Master's degree	0.0	Yes	City Council District 4	Miracle Mile	Employed (full-time)	0	1	1	1	1	1	1	9.0	2	5	Los Angeles	United States	1	0	-1	1	-1.40433338743068e-16	0.75	0.5	0.625	0.833333333333333	0.666666666666667	0.666666666666667	0.440958551844099	0.255155181539914	0.353553390593274	0.171163299220364	0.195433989992643	0.295468420142639	0.208333333333333
R_3OqvwKBWIztElby	A five percent increase is not too high and international for profit investor businesses will create healthy competition and more jobs for the neighborhood	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	56.0	9.0	US Born	Bachelor's degree	4.0	Yes	City Council District 5	Westwood	Employed (full-time)	1	1	1	0	2	-2	-1	7.0	2	5	Los Angeles	United States	1	1	-1	1	0.0	0.6	3.5108334685767e-16	1.0	0.428571428571429	0.5	0.5	0.52704627669473	0.244948974278318	0.52704627669473	0.342326598440729	0.206196524710581	0.395284707521047	0.197642353760524
R_1LoIktDRaXST86p	Well first off I really like the fact that I have no rent control on my building	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Higher education entrance qualification	7.0	No	City Council District 4	Hollywood Hills	Employed (full-time)	-2	-2	2	1	2	2	0	2.0	-2	5	Los Angeles	United States	2	2	3	0	1.0	1.0	0.5	0.5	0.5	0.5	0.571428571428571	0.342326598440729	0.52704627669473	0.166666666666667	0.279508497187474	0.197642353760524	0.395284707521047	0.206196524710581
R_2aPL7UctLYM9b5r	Public participation and rent control 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	58.0	4.0	US Born	Higher technical examination	4.0	Yes	City Council District 3	Woodland Hills	Employed (full-time)	0	-1	2	1	1	1	-1	4.0	2	5	Los Angeles	United States	1	2	0	1	1.0	4.21300016229204e-16	0.666666666666667	0.875	0.857142857142857	0.5	0.8	0.204124145231932	1.60647008234791e-16	0.166666666666667	0.146575492494482	0.164957219768465	0.293150984988964	0.2
R_2tEI9Va6XeFAwc4	It looks extremely different and appealing to me. It tells me a lot of positive opinion of the product. It worth recommending to friends and family	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	9.0	US Born	Master's degree	0.0	Yes	City Council District 10	Olympic Park	Employed (full-time)	-1	1	2	2	2	-2	2	6.0	2	5	Los Angeles	United States	3	3	-2	2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2scms62hUZoI80E	they were the ones that most suited my needs 	district	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	Female	60.0	8.0	US Naturalization	Bachelor's degree	5.0	Yes	City Council District 3	Winnetka	Employed (full-time)	1	1	1	2	1	1	1	8.0	1	5	Los Angeles	United States	2	2	1	3	0.2	0.666666666666667	1.0	1.0	0.4	0.5	0.5	0.2	0.314970394174356	0.342326598440729	0.161374306091976	0.244948974278318	0.279508497187474	0.279508497187474
R_3fGz9lv0viIFvys	More citizens input, more rent control 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	56.0	6.0	US Born	Higher education entrance qualification	2.0	No	City Council District 8	Baldwin Hills	Employed (full-time)	1	1	1	1	-1	1	-2	3.0	-2	5	Los Angeles	United States	2	-2	1	1	-2.10650008114602e-16	3.5108334685767e-16	3.5108334685767e-16	0.6	0.625	1.0	0.833333333333333	0.5	0.306186217847897	0.5	0.244948974278318	0.192637937592781	0.52704627669473	0.181620789314195
R_28MmXtTNod8TJsY	I agree with the benefit 	neighborhood	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Female	60.0	7.0	US Born	Higher education entrance qualification	4.0	No	City Council District 6	Arleta	Employed (part-time)	-1	-1	1	0	-1	1	0	8.0	-2	5	Los Angeles	United States	0	0	1	-2	1.0	0.75	-1.40433338743068e-16	0.833333333333333	0.75	1.0	1.0	0.306186217847897	0.222439130250652	3.32777661212808e-17	0.181620789314195	0.153093108923949	0.440958551844098	0.173205080756888
R_2uVYSaNMyVmilx8	Nothing comes to mind	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	6.0	US Born	Higher education entrance qualification	4.0	No	City Council District 10	Mid-City	Employed (full-time)	1	1	1	1	1	0	0	7.0	1	5	Los Angeles	United States	1	2	0	0	0.75	0.5	1.0	0.666666666666667	0.777777777777778	1.0	0.5	0.255155181539914	0.353553390593274	0.342326598440729	0.295468420142639	0.146986183948033	0.5	0.176776695296637
R_3jTA5kKbOPycLMV	Because that's how I feel about the particular proposal	district	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	55.0	7.0	US Born	Bachelor's degree	3.0	Yes	City Council District 1	Adams-Normandie	Employed (full-time)	-1	2	2	2	2	-1	1	9.0	2	5	Los Angeles	United States	3	2	2	1	-4.21300016229204e-16	0.666666666666667	0.666666666666667	0.75	0.5	0.25	0.5	0.52704627669473	0.314970394174356	0.314970394174356	0.255155181539914	0.166666666666667	0.255155181539914	0.228217732293819
R_30pMGRnXJyH9njn	that is what I felt	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	8.0	US Born	Master's degree	4.0	No	City Council District 7	North Hills	Employed (full-time)	1	1	0	2	1	0	0	7.0	1	5	Los Angeles	United States	2	1	2	0	0.666666666666667	0.333333333333334	0.5	1.0	0.714285714285714	0.6	0.5	0.295468420142639	0.251976315339485	0.176776695296637	0.173205080756888	0.193429485824666	0.223606797749979	0.176776695296637
R_27HDt2FGqrZK4A0	because I disagreed 	district	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Master's degree	0.0	Do not know	City Council District 7	North Hills	Employed (full-time)	0	0	0	0	0	0	0	5.0	2	5	Los Angeles	United States	1	-2	-2	-1	0.333333333333333	0.8	0.5	0.571428571428571	0.625	1.0	0.833333333333333	0.295468420142639	0.223606797749979	0.385275875185561	0.206196524710581	0.192637937592781	0.267261241912424	0.181620789314195
R_1n7rIGh3MSqTmRU	Because the proposal 2 will attract more people to my district and it will create more development.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	9.0	US Born	Master's degree	7.0	Yes	City Council District 6	Lake Balboa	Employed (full-time)	2	2	2	2	1	-2	2	9.0	2	5	Los Angeles	United States	2	2	2	2	0.5	0.75	-4.21300016229204e-16	0.666666666666667	0.5	0.75	0.5	0.279508497187474	0.255155181539914	0.342326598440729	0.314970394174356	0.197642353760524	0.255155181539914	0.279508497187474
R_2WNmowb1JPEh4W5	Suits more of my living situation	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	5.0	US Born	Bachelor's degree	6.0	Yes	City Council District 5	Cheviot Hills	Employed (full-time)	0	-1	2	-2	1	1	1	7.0	0	5	Los Angeles	United States	2	2	2	2	0.75	0.666666666666667	0.666666666666667	0.5	0.428571428571429	0.666666666666667	0.2	0.265165042944955	0.314970394174356	0.314970394174356	0.270030862433661	0.174963553055941	0.314970394174356	0.141421356237309
R_124jYfJVoFOOUDL	Because it is very modern.	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	57.0	6.0	US Born	Doctoral degree	7.0	Yes	City Council District 10	Mid-City	Employed (full-time)	2	2	1	1	2	2	2	10.0	2	5	Los Angeles	United States	3	3	2	3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1IGioEHsNAD8b1M	The options better fit my personal life and family 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	58.0	7.0	US Born	Secondary school certificate	7.0	Yes	City Council District 8	Macnchester Square	Employed (full-time)	-1	1	1	0	1	-1	1	6.0	-1	5	Los Angeles	United States	-1	-1	-1	2	0.333333333333333	0.333333333333333	0.5	0.5	0.375	0.6	0.8	0.314970394174356	0.314970394174356	0.395284707521047	0.279508497187474	0.171163299220364	0.244948974278318	0.2
R_z865DtmdpvImqtj	Climate is very important to me	district	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	10.0	US Born	Bachelor's degree	2.0	No	City Council District 1	Adams-Normandie	Not working (retired)	0	0	0	0	0	0	0	10.0	2	5	Los Angeles	United States	2	2	0	-1	0.7	0.5	-2.80866677486136e-16	1.0	0.625	1.0	0.4	0.152752523165195	0.239356776939085	0.440958551844098	0.5	0.171163299220364	0.342326598440729	0.173205080756888
R_RFbKGzY0W2FYdlT	it is more safe and strong the social relationships 	neighborhood	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	57.0	8.0	US Born	Master's degree	5.0	Yes	City Council District 4	Hollywood Hills	Employed (full-time)	1	0	0	0	0	1	0	8.0	1	5	Los Angeles	United States	2	1	2	1	1.0	0.833333333333333	1.0	1.0	0.6	0.8	0.666666666666667	0.342326598440729	0.195433989992643	0.5	0.342326598440729	0.223606797749979	0.223606797749979	0.208333333333333
R_SVrUHHJVxIEwpu9	I love it because it is great and very awesome	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	56.0	5.0	US Born	Bachelor's degree	4.0	Yes	City Council District 7	Shadow Hills	Employed (full-time)	1	0	-2	-1	1	-2	2	5.0	2	5	Los Angeles	United States	1	0	2	3	-7.0216669371534e-17	0.25	-3.5108334685767e-16	0.375	0.444444444444444	0.5	0.4	0.353553390593274	0.265165042944955	0.52704627669473	0.192637937592781	0.175682092231577	0.385275875185561	0.244948974278318
R_1P8dXemkDb8l8xa	I think that will be better for me 	neighborhood	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	8.0	US Born	Higher technical examination	6.0	No	City Council District 7	Lake View Terrace	Employed (part-time)	2	2	2	1	2	2	2	9.0	1	5	Los Angeles	United States	3	3	2	2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_232kkFHvGlWOgG8	I like the proposal with no rent fee, I do not agree with the 5% or 10%.	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	57.0	3.0	US Born	Bachelor's degree	2.0	No	City Council District 3	Tarzana	Employed (full-time)	2	2	2	2	2	2	0	6.0	0	5	Los Angeles	United States	2	0	-2	0	1.0	0.666666666666667	0.5	0.75	0.285714285714286	0.666666666666667	0.5	0.243975018237133	0.314970394174356	0.166666666666667	0.255155181539914	0.159719141249985	0.314970394174356	0.279508497187474
R_27IhNwinYty04b1	Rent control is a very important aspect, if it's not controlled it could buy out locals that have lived in this community for years. Other specifications such as population increase can cause mor traffic	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	58.0	5.0	US Born	Bachelor's degree	1.0	No	City Council District 8	Green Meadows	Employed (full-time)	-1	0	1	0	1	0	0	7.0	2	5	Los Angeles	United States	0	-2	2	2	0.25	0.4	2.10650008114602e-16	0.6	0.5	0.5	0.75	0.255155181539914	0.244948974278318	0.342326598440729	0.244948974278318	0.228217732293819	0.279508497187474	0.255155181539914
R_3JtwE13BxPvSTfG	The proposals shows clearly how those things are to be met	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Doctoral degree	7.0	Yes	City Council District 3	Woodland Hills	Employed (full-time)	1	-1	2	2	2	-2	2	4.0	2	5	Los Angeles	United States	3	3	1	1	0.666666666666667	7.0216669371534e-17	2.10650008114602e-16	0.5	0.25	0.5	0.6	0.314970394174356	0.342326598440729	0.243975018237133	0.228217732293819	0.255155181539914	0.395284707521047	0.244948974278318
R_24vDWwr5T5WrTCP	is good and quality 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Doctoral degree	6.0	No	City Council District 1	MacArthur Park	Employed (full-time)	1	1	1	1	1	1	1	9.0	1	5	Los Angeles	United States	2	2	2	2	0.5	0.333333333333333	1.0	0.333333333333333	0.333333333333333	-4.21300016229204e-16	0.6	0.279508497187474	0.314970394174356	0.52704627669473	0.208333333333333	0.208333333333333	0.52704627669473	0.244948974278318
R_ZDk158VLoLPyTo5	I greatly favour them because they give me the opportunity to contribute and get involved in the rent increase or not in the community	neighborhood	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	56.0	10.0	US Born	Master's degree	0.0	Yes	City Council District 4	Hollywood	Employed (full-time)	-2	2	2	2	2	-2	2	10.0	2	5	Los Angeles	United States	3	3	0	3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_272LupSjFn4gIew	I really looked for no rent control with good sides to it	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	5.0	US Naturalization	Master's degree	3.0	Yes	City Council District 7	Lake View Terrace	Employed (full-time)	2	2	2	2	2	2	2	10.0	2	5	Los Angeles	United States	3	2	1	2	1.0	2.10650008114602e-16	0.5	0.666666666666667	0.5	0.5	0.666666666666667	0.342326598440729	0.161374306091976	0.395284707521047	0.314970394174356	0.166666666666667	0.279508497187474	0.314970394174356
R_2uKH2EXdMJkdYZb	I like the description	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	6.0	US Born	Master's degree	5.0	Yes	City Council District 5	Beverlywood	Employed (full-time)	0	1	2	1	1	-1	1	9.0	1	5	Los Angeles	United States	2	2	2	2	1.0	1.0	1.0	0.666666666666667	0.833333333333334	1.0	0.833333333333334	0.188982236504614	0.161374306091976	0.161374306091976	0.166666666666667	0.131761569173683	0.233853586673371	0.131761569173682
R_31z9Y2TUego0Ypg	because of everything	other district	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Female	61.0	5.0	US Naturalization	Master's degree	4.0	Yes	City Council District 4	Koreatown	Employed (full-time)	-1	0	0	1	1	1	2	7.0	2	5	Los Angeles	United States	1	2	2	3	-2.80866677486136e-16	0.5	7.0216669371534e-17	0.555555555555556	0.571428571428572	1.0	0.5	0.342326598440729	0.395284707521047	0.52704627669473	0.175682092231577	0.206196524710581	0.342326598440729	0.228217732293819
R_2U5W3b9EkxUyJnt	The proposals are very appealing 	other district	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Female	57.0	8.0	US Born	Master's degree	7.0	Yes	City Council District 5	California Country Club	Employed (full-time)	-2	1	2	2	2	-2	2	9.0	2	5	Los Angeles	United States	3	3	3	3	3.5108334685767e-16	0.666666666666667	-6.31950024343806e-16	0.6	0.5	0.666666666666667	0.6	0.52704627669473	0.208333333333333	0.342326598440729	0.244948974278318	0.197642353760524	0.314970394174356	0.244948974278318
